Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
17545,VENDOR-1551,GL-6050310,35.49,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Mar 2007 Butler Manufacturing Co,CLASS-1758
17547,VENDOR-1254,GL-6101400,96.25,Dec-2006 Arabian American Development Co Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
17549,VENDOR-1873,GL-6050310,0.54,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Feb-2006 Travel and Entertainment,CLASS-1758
17550,VENDOR-1802,GL-6050310,91.11,Miscellaneous Company Car (Field Only) Travel and Entertainment Texas New Mexico Power Co Dec 2010 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
17551,VENDOR-1478,GL-6050100,35.82,Lease/Rent Real Estate Jun 2017 Boston Edison Co Store Management Base Rent,CLASS-1274
17552,VENDOR-2117,GL-6101400,88,2005Nov Erly Industries Inc Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
17553,VENDOR-2485,GL-6100410,77.13,Artworking/Typesetting Production 2009Jul Florida Public Utilities Co SMAP Prototype and Comp Production/Packaging Design,CLASS-1963
17555,VENDOR-1833,GL-6121905,32.92,Post Card/Mailer SMAP Connecticut Yankee Atomic Power Co 2006-Mar  Direct Mail Printed Collateral,CLASS-1919
17557,VENDOR-1883,GL-2182000,15.37,Other Corporate Services Auto Leasing and Maintenance Auto Leasing Corning Inc /Ny 2013Apr Corporate Services,CLASS-1250
17558,VENDOR-1883,GL-2182000,78.82,Corning Inc /Ny Auto Leasing 2013Apr Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
17560,VENDOR-1901,GL-6060100,13.15,Facility Construction General Requirements Cracker Barrel Old Country Store Inc General Contractor Final Site Clean Up 2018Jan,CLASS-1522
17561,VENDOR-1883,GL-2182000,46.13,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Leasing Sep-2015 Corning Inc /Ny,CLASS-1250
17564,VENDOR-1262,GL-2182000,24.94,Media Buy - Mobile or E-Mail Direct Digital Paid Media Apr 2012 Aristar Inc SMAP E-Messaging Media Buy,CLASS-1477
17565,VENDOR-1209,GL-2182000,6.26,Contingent Labor/Temp Labor 2016Sep Corporate Services Ames Harry G Human Resources Contingent Labor/Temp Labor,CLASS-1376
17567,VENDOR-1243,GL-6101400,79.9,Final Site Clean Up Store Construction Anticline Uranium Inc 2014-Dec  General Requirements General Contractor,CLASS-1522
17568,VENDOR-1552,GL-2182000,62.46,Contingent Labor/Temp Labor Human Resources Oct 2016 Butler National Corp Corporate Services Contingent Labor/Temp Labor,CLASS-1376
17569,VENDOR-1481,GL-6050100,37.59,Jan2008 Botzum C A & Co\\\\Ca                                      /Bd Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
17570,VENDOR-1751,GL-6050100,64.55,Store Management Base Rent Real Estate Lease/Rent Jul-2010 Coastal Corp,CLASS-1274
17571,VENDOR-1379,GL-6101400,64.24,General Contractor General Requirements Final Site Clean Up Barr Laboratories Inc Feb2018 Store Construction,CLASS-1522
17572,VENDOR-1883,GL-2182000,58.08,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance 2007-Aug  Corning Inc /Ny,CLASS-1250
17573,VENDOR-1771,GL-6101400,43.33,General Contractor General Requirements Final Site Clean Up Colonial Trust Iii Mar 2016 Store Construction,CLASS-1522
17574,VENDOR-1883,GL-2182000,44.3,Corning Inc /Ny 2003-Mar  Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
17575,VENDOR-2478,GL-6060100,61.5,Final Site Clean Up 2005-Nov  Facility Construction Flightsafety International Inc General Contractor General Requirements,CLASS-1522
17576,VENDOR-1191,GL-6101400,1.72,American Pad & Paper Co 2007May Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-1522
17579,VENDOR-2349,GL-6050100,24.69,First National Of Nebraska Inc Jun 2018 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
17580,VENDOR-2185,GL-6101400,61.87,Employers Life Insurance Co 2008Sep Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-1522
17581,VENDOR-1555,GL-6100410,77.52,Digital Display SMAP Reunion Resources Co Sep 2012 Digital/Social Production,CLASS-1429
17582,VENDOR-1524,GL-2182000,94.96,Benefits Human Resources 2001Dec Browning Ferris Industries Inc Corporate Services Retirement and Pension Funds,CLASS-2003
17583,VENDOR-1872,GL-2182000,51.08,Corporate Services Workmen's Insurance Commercial Insurance Workmen's Insurance Mar-2006 Cooper Investment Co Inc                                /Bd,CLASS-2241
17584,VENDOR-1134,GL-6050310,71.61,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Amcord Inc Nov2013 Travel and Entertainment,CLASS-1758
17585,VENDOR-1542,GL-6050100,55.68,Store Management Base Rent Real Estate Lease/Rent Aug-2008 Burke Lawton Brewer & Burke                             /Bd,CLASS-1274
17586,VENDOR-1531,GL-6101400,47.77,General Contractor Store Construction General Requirements Final Site Clean Up Apr2000 Brush Wellman Inc,CLASS-1522
17587,VENDOR-1470,GL-2182000,14.74,E-Messaging Media Buy SMAP Booz Allen & Hamilton Inc Nov 2018 Media Buy - Mobile or E-Mail Direct Digital Paid Media,CLASS-1477
17592,VENDOR-1422,GL-6101400,93.15,Betz Laboratories Inc Final Site Clean Up Jul 2008 General Requirements General Contractor Store Construction,CLASS-1522
17593,VENDOR-2252,GL-6101400,2.76,Final Site Clean Up Jul-2002 Store Construction Fairmount Chemical Co Inc General Contractor General Requirements,CLASS-1522
17595,VENDOR-1654,GL-6050100,53.68,Base Rent 2003-Mar  Store Management Aep Texas Central Co Real Estate Lease/Rent,CLASS-1274
17597,VENDOR-2468,GL-6050100,61.05,Real Estate Lease/Rent Base Rent First West Virginia Bancorp Inc Sep2019 Store Management,CLASS-1274
17598,VENDOR-1513,GL-6050310,50.68,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) Nov2004 Brother Industries Ltd/Adr/,CLASS-1758
17600,VENDOR-1802,GL-6050310,78.13,Miscellaneous Company Car (Field Only) Feb 2001 Travel and Entertainment Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
17601,VENDOR-1354,GL-6050100,10.64,Real Estate Store Management Lease/Rent Base Rent Mar2005 Baldwin & Lyons Inc,CLASS-1274
17603,VENDOR-2051,GL-6101400,32.57,Feb 2016 Dollar General Corp Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
17604,VENDOR-1883,GL-2182000,44.67,Corning Inc /Ny Auto Leasing Mar 2015 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
17605,VENDOR-1551,GL-2182000,88.45,Corporate Services Auto Leasing and Maintenance Butler Manufacturing Co Other Corporate Services Auto Leasing Nov 2019,CLASS-1250
17607,VENDOR-1513,GL-6050310,31.33,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Brother Industries Ltd/Adr/ Nov2012 Travel and Entertainment,CLASS-1758
17608,VENDOR-2389,GL-2182000,15.66,Workmen's Insurance Corporate Services Furon Co 2009-Feb  Workmen's Insurance Commercial Insurance,CLASS-2241
17609,VENDOR-1955,GL-6050100,5.84,Store Management Base Rent Real Estate Lease/Rent 2001Sep Ddl Electronics Inc,CLASS-1274
17610,VENDOR-1883,GL-2182000,99.94,Corning Inc /Ny Auto Leasing 2010Sep Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
17611,VENDOR-1555,GL-6100410,65.24,SMAP Digital Display Production Digital/Social Jun2006 Reunion Resources Co,CLASS-1429
17612,VENDOR-1764,GL-6050100,47.46,Base Rent Store Management Collagen Aesthetics Inc 2015-Sep  Lease/Rent Real Estate,CLASS-1274
17613,VENDOR-1513,GL-6050310,83.11,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Mar2005 Brother Industries Ltd/Adr/,CLASS-1758
17615,VENDOR-2332,GL-6060100,79.17,2018Jun First Hartford Corp Base Rent Lease/Rent Facility Management Real Estate,CLASS-1274
17616,VENDOR-1149,GL-2182000,57.39,American Business Products Inc Contingent Labor/Temp Labor Jul2015 Contingent Labor/Temp Labor Human Resources Corporate Services,CLASS-1376
17617,VENDOR-2408,GL-6050310,94.88,Travel and Entertainment Miscellaneous Company Car (Field Only) Fort Howard Corp Ground Transportation Miscellaneous Company Car (Field Only) Apr2018,CLASS-1758
17618,VENDOR-2120,GL-6100410,58.16,Production Artworking/Typesetting Prototype and Comp Production/Packaging Design Aquila Distributors Inc                                 /Bd May 2007 SMAP,CLASS-1963
17619,VENDOR-1883,GL-2182000,34.49,Auto Leasing 2014Feb Corporate Services Corning Inc /Ny Other Corporate Services Auto Leasing and Maintenance,CLASS-1250
17620,VENDOR-1080,GL-6050310,9.76,Travel and Entertainment Miscellaneous Company Car (Field Only) Alco Standard Corp Ground Transportation Miscellaneous Company Car (Field Only) 2017-Jun ,CLASS-1758
17621,VENDOR-1201,GL-6101400,93.85,2007Feb American Stock Transfer & Trust Co                      /Ta Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
17624,VENDOR-1216,GL-6050100,25.73,Base Rent 2016May Store Management American Airlines Group Inc. Real Estate Lease/Rent,CLASS-1274
17625,VENDOR-1069,GL-6050310,62.88,Freight Forwarders Services Other Supply Chain Alabama Power Co Oct2002 Transportation Services Logistics,CLASS-1567
17628,VENDOR-1802,GL-6050310,13.75,Travel and Entertainment Miscellaneous Company Car (Field Only) Texas New Mexico Power Co Ground Transportation Miscellaneous Company Car (Field Only) Jul2008,CLASS-1758
17629,VENDOR-1633,GL-6050100,99.1,Lease/Rent Real Estate 2016-Jun  Cazenove Inc                                            /Bd Store Management Base Rent,CLASS-1274
17630,VENDOR-1551,GL-2182000,14.05,Auto Leasing Corporate Services Butler Manufacturing Co 2014-Apr  Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
17633,VENDOR-2287,GL-6050100,73.65,Store Management Lease/Rent Feldt Manufacturing Co Inc Real Estate Base Rent 2011-Apr ,CLASS-1274
17634,VENDOR-1513,GL-6050310,54.61,Miscellaneous Company Car (Field Only) Travel and Entertainment Brother Industries Ltd/Adr/ Dec2014 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
17636,VENDOR-1979,GL-2182000,62.11,"Aug2017 Daxor Corp Talent, Artists & Models for Trade Show Trade Show Expenses SMAP Events and Promotions",CLASS-2141
17637,VENDOR-1254,GL-6101400,81.2,General Contractor Store Construction General Requirements Final Site Clean Up May 2013 Arabian American Development Co,CLASS-1522
17638,VENDOR-2408,GL-6050310,21.77,Fort Howard Corp Miscellaneous Company Car (Field Only) Oct 2002 Miscellaneous Company Car (Field Only) Ground Transportation Travel and Entertainment,CLASS-1758
17640,VENDOR-1990,GL-6050100,9.1,Decorator Industries Inc 2004-Apr  Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
17643,VENDOR-1095,GL-6101400,25.89,General Contractor Store Construction General Requirements Final Site Clean Up 2010-Jan  Allegheny & Western Railway Co,CLASS-1522
17644,VENDOR-2096,GL-6101400,86.68,Store Fixtures 2014Dec Store Construction Durco International Inc Fixtures Store Fixtures,CLASS-2112
17645,VENDOR-1465,GL-6050310,66.33,Miscellaneous Company Car (Field Only) Travel and Entertainment Camelot Corp 2007Mar Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
17646,VENDOR-2365,GL-6100410,84.57,Other Agency SMAP First Wilkow Venture Mar2002 Agency Fees & Commissions 3 Production,CLASS-1828
17647,VENDOR-1033,GL-6050100,40.74,Real Estate Lease/Rent Base Rent Action Industries Inc 2013Feb Store Management,CLASS-1274
17648,VENDOR-1884,GL-2182000,28.62,Building and Property Insurance Commercial Insurance Dec 2004 Corning Natural Gas Corp Corporate Services Building and Property Insurance,CLASS-1294
17649,VENDOR-2333,GL-6050100,82.85,Store Management Base Rent Real Estate Lease/Rent Sep-2013 Bancwest Corp/Hi,CLASS-1274
17653,VENDOR-1066,GL-6050310,97.74,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2008Oct Akzo Nobel Nv,CLASS-1758
17655,VENDOR-1873,GL-6050310,24.46,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2017Jan Cooper Laboratories Inc Stockholders Liquidating Trust,CLASS-1758
17656,VENDOR-1012,GL-6050100,40.64,Base Rent Store Management Abraham & Co Inc                                        /Bd Sep2012 Lease/Rent Real Estate,CLASS-1274
17657,VENDOR-1028,GL-6100410,64.18,SMAP Search Agency Production Agency Fees & Commissions 3 2001-Jun  Acme Electric Corp Employee Stock Purchase Plan,CLASS-2038
17659,VENDOR-1883,GL-2182000,97.91,Corporate Services Auto Leasing Other Corporate Services Auto Leasing and Maintenance 2002-Oct  Corning Inc /Ny,CLASS-1250
17660,VENDOR-1513,GL-6050310,51.94,Miscellaneous Company Car (Field Only) Sep-2000 Travel and Entertainment Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
17662,VENDOR-2447,GL-6101400,8.01,Washington Security Life Insurance Co Store Fixtures 2013Sep Store Fixtures Fixtures Store Construction,CLASS-2112
17664,VENDOR-2408,GL-6050310,19.59,Miscellaneous Company Car (Field Only) Travel and Entertainment Fort Howard Corp Aug 2010 Miscellaneous Company Car (Field Only) Ground Transportation,CLASS-1758
17665,VENDOR-1069,GL-6050310,12.69,Freight Forwarders Services Other Sep-2002 Supply Chain Alabama Power Co Logistics Transportation Services,CLASS-1567
17666,VENDOR-1513,GL-6050310,22.88,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Jan-2004 Brother Industries Ltd/Adr/,CLASS-1758
17668,VENDOR-1041,GL-6050100,91.76,Real Estate Lease/Rent Base Rent Advance Ross Corp Oct-2019 Store Management,CLASS-1274
17670,VENDOR-1069,GL-6050310,9.26,Logistics Transportation Services Freight Forwarders Services Other Alabama Power Co Oct-2012 Supply Chain,CLASS-1567
17671,VENDOR-1771,GL-6101400,65.62,Colonial Trust Iii Final Site Clean Up May 2013 General Requirements General Contractor Store Construction,CLASS-1522
17673,VENDOR-2513,GL-6050310,58.68,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Nov-2003 Fortune National Corp,CLASS-1758
17674,VENDOR-1798,GL-6050100,2.17,Real Estate Store Management Lease/Rent Base Rent 2002-Aug  Communications Systems Inc/Mn,CLASS-1274
17675,VENDOR-1791,GL-6050100,74.57,"Aug 2001 Tri Valley Corp Real Estate General (Search, Appraisal, Realtor Commission) Real Estate Services Store Management Real Estate",CLASS-1983
17676,VENDOR-1676,GL-6100410,51.74,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Mar 2003 Champion Parts Inc,CLASS-1963
17678,VENDOR-1376,GL-6050310,44.75,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Barnes Group Inc 2011Nov Travel and Entertainment,CLASS-1758
17681,VENDOR-2197,GL-6100410,42.51,Entwistle Co Prototype and Comp Production/Packaging Design May 2007 Artworking/Typesetting Production SMAP,CLASS-1963
17682,VENDOR-2120,GL-6100410,38.28,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Feb2004 Aquila Distributors Inc                                 /Bd,CLASS-1963
17683,VENDOR-1715,GL-6060100,34.32,Final Site Clean Up Jun2012 Facility Construction Church Loans & Investments Trust General Contractor General Requirements,CLASS-1522
17684,VENDOR-1802,GL-6050310,54.52,Texas New Mexico Power Co Nov-2009 Travel and Entertainment Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only),CLASS-1758
17685,VENDOR-1069,GL-6050310,90.87,2005-Jan  Alabama Power Co Freight Forwarders Services Other Transportation Services Supply Chain Logistics,CLASS-1567
17686,VENDOR-2360,GL-6101400,8.38,Store Construction Final Site Clean Up General Contractor General Requirements Aug2003 First Union Corp,CLASS-1522
17687,VENDOR-2051,GL-6101400,49.39,May2013 Dollar General Corp Final Site Clean Up General Requirements Store Construction General Contractor,CLASS-1522
17689,VENDOR-1771,GL-6101400,95.42,Final Site Clean Up Store Construction Colonial Trust Iii 2001May General Requirements General Contractor,CLASS-1522
17691,VENDOR-1944,GL-2182000,74.92,Daly John J Auto Fleet Repair and Maintenance May2011 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1249
17692,VENDOR-2552,GL-2182000,95.2,Corporate Services Contingent Labor/Temp Labor Frozen Food Express Industries Inc Human Resources Contingent Labor/Temp Labor 2011-Jan ,CLASS-1376
17695,VENDOR-1513,GL-6050310,36.38,May-2010 Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
17696,VENDOR-1554,GL-6050100,94.86,"Base Rent 2000-Mar  Store Management Cv Brokerage, Inc Real Estate Lease/Rent",CLASS-1274
